1200
15.5,7.5,0,0
15.5,8.5,0,0
15.5,9.5,0,0
15.5,10.5,0,0
-15.5,10.5,0,0
-15.5,9.5,0,0
-15.5,8.5,0,0
-15.5,7.5,0,0
-15.5,6.5,0,0
-15.5,5.5,0,0
-15.5,4.5,0,0
-15.5,3.5,0,8
-15.5,2.5,0,13
-15.5,1.5,0,13
-15.5,0.5,0,13
-15.5,-0.5,0,13
-15.5,-1.5,0,13
-15.5,-2.5,0,13
-15.5,-3.5,0,12
-15.5,-4.5,0,0
-15.5,-5.5,0,0
-15.5,-6.5,0,0
-15.5,-7.5,0,0
-15.5,-8.5,0,0
-15.5,-9.5,0,0
-15.5,-10.5,0,0
15.5,-12.5,0,0
15.5,-13.5,0,0
15.5,-14.5,0,0
14.5,-14.5,0,0
13.5,-14.5,0,0
12.5,-14.5,0,0
11.5,-14.5,0,0
10.5,-14.5,0,0
9.5,-14.5,0,0
8.5,-14.5,0,0
7.5,-14.5,0,0
6.5,-14.5,0,0
5.5,-14.5,0,0
4.5,-14.5,0,0
3.5,-14.5,0,0
2.5,-14.5,0,4
1.5,-14.5,0,13
0.5,-14.5,0,13
-0.5,-14.5,0,13
-1.5,-14.5,0,13
-2.5,-14.5,0,7
-3.5,-14.5,0,0
-4.5,-14.5,0,0
-5.5,-14.5,0,0
-6.5,-14.5,0,0
-7.5,-14.5,0,0
-8.5,-14.5,0,0
-9.5,-14.5,0,0
-10.5,-14.5,0,0
-11.5,-14.5,0,0
-12.5,-14.5,0,0
-13.5,-14.5,0,0
-14.5,-14.5,0,0
-15.5,-14.5,0,0
-15.5,-13.5,0,0
-15.5,-12.5,0,0
-15.5,14.5,0,0
-15.5,13.5,0,0
-15.5,12.5,0,0
-14.5,14.5,0,0
-13.5,14.5,0,0
-12.5,14.5,0,0
-11.5,14.5,0,0
-10.5,14.5,0,0
-9.5,14.5,0,0
-8.5,14.5,0,0
-7.5,14.5,0,0
-6.5,14.5,0,0
-5.5,14.5,0,0
-4.5,14.5,0,0
-3.5,14.5,0,0
-2.5,14.5,0,7
-1.5,14.5,0,13
-0.5,14.5,0,13
0.5,14.5,0,13
1.5,14.5,0,13
2.5,14.5,0,4
3.5,14.5,0,0
4.5,14.5,0,0
5.5,14.5,0,0
6.5,14.5,0,0
7.5,14.5,0,0
8.5,14.5,0,0
9.5,14.5,0,0
10.5,14.5,0,0
11.5,14.5,0,0
12.5,14.5,0,0
13.5,14.5,0,0
14.5,14.5,0,0
15.5,12.5,0,0
15.5,13.5,0,0
15.5,14.5,0,0
16.5,-14.5,0,0
17.5,-14.5,0,0
18.5,-14.5,0,0
19.5,-14.5,0,0
19.5,-13.5,0,0
19.5,-12.5,0,0
19.5,-11.5,0,0
19.5,-10.5,0,0
19.5,-9.5,0,0
19.5,-8.5,0,0
19.5,-7.5,0,0
19.5,-6.5,0,0
19.5,-5.5,0,0
19.5,-4.5,0,0
19.5,-3.5,0,12
19.5,-2.5,0,13
19.5,-1.5,0,13
19.5,-0.5,0,13
19.5,0.5,0,13
19.5,1.5,0,13
19.5,2.5,0,13
19.5,3.5,0,8
19.5,4.5,0,0
19.5,5.5,0,0
19.5,6.5,0,0
19.5,7.5,0,0
19.5,8.5,0,0
19.5,9.5,0,0
19.5,10.5,0,0
19.5,11.5,0,0
19.5,12.5,0,0
16.5,14.5,0,0
17.5,14.5,0,0
18.5,14.5,0,0
19.5,14.5,0,0
19.5,13.5,0,0
-16.5,14.5,0,0
-17.5,14.5,0,0
-18.5,14.5,0,0
-19.5,14.5,0,0
-19.5,13.5,0,0
-19.5,12.5,0,0
-19.5,11.5,0,0
-19.5,10.5,0,0
-19.5,9.5,0,0
-19.5,8.5,0,0
-19.5,7.5,0,0
-19.5,6.5,0,0
-19.5,5.5,0,0
-19.5,4.5,0,0
-19.5,3.5,0,8
-19.5,2.5,0,13
-19.5,1.5,0,13
-19.5,0.5,0,13
-19.5,-0.5,0,13
-19.5,-1.5,0,13
-19.5,-2.5,0,13
-19.5,-3.5,0,12
-19.5,-4.5,0,0
-19.5,-5.5,0,0
-19.5,-6.5,0,0
-19.5,-7.5,0,0
-19.5,-8.5,0,0
-19.5,-9.5,0,0
-19.5,-10.5,0,0
-19.5,-11.5,0,0
-19.5,-12.5,0,0
-19.5,-13.5,0,0
-19.5,-14.5,0,0
-18.5,-14.5,0,0
-17.5,-14.5,0,0
-16.5,-14.5,0,0
0.5,-0.5,0,13
-0.5,-0.5,0,13
-2.5,-0.5,0,13
-0.5,-2.5,0,13
0.5,-2.5,0,13
-1.5,-2.5,0,13
-2.5,-2.5,0,13
-3.5,-2.5,0,13
-2.5,-1.5,0,13
-3.5,-1.5,0,13
-4.5,-2.5,0,13
-5.5,-2.5,0,13
-6.5,-2.5,0,13
-6.5,-3.5,0,12
-5.5,-3.5,0,12
-4.5,-3.5,0,12
-3.5,-3.5,0,12
-2.5,-3.5,0,11
-7.5,-3.5,0,12
-8.5,-3.5,0,12
-8.5,-4.5,0,0
-7.5,-4.5,0,0
-6.5,-4.5,0,0
-5.5,-4.5,0,0
-8.5,-5.5,0,0
-9.5,-5.5,0,0
-9.5,-6.5,0,0
-8.5,-6.5,0,0
-7.5,-6.5,0,0
-6.5,-6.5,0,0
-10.5,-6.5,0,0
-11.5,-7.5,0,0
-12.5,-7.5,0,0
-13.5,-7.5,0,0
-14.5,-7.5,0,0
-14.5,-8.5,0,0
-13.5,-8.5,0,0
-12.5,-8.5,0,0
-12.5,-9.5,0,0
-11.5,-9.5,0,0
-13.5,-9.5,0,0
-13.5,-10.5,0,0
-14.5,-10.5,0,0
-14.5,-9.5,0,0
-12.5,-10.5,0,0
-11.5,-10.5,0,0
-10.5,-10.5,0,0
-9.5,-10.5,0,0
-8.5,-10.5,0,0
-7.5,-10.5,0,0
-6.5,-10.5,0,0
-10.5,-9.5,0,0
-9.5,-9.5,0,0
-8.5,-9.5,0,0
-7.5,-9.5,0,0
-6.5,-9.5,0,0
-8.5,-8.5,0,0
-9.5,-8.5,0,0
-10.5,-8.5,0,0
-11.5,-8.5,0,0
-7.5,-8.5,0,0
-6.5,-8.5,0,0
-9.5,-7.5,0,0
-8.5,-7.5,0,0
-7.5,-7.5,0,0
-10.5,-7.5,0,0
-14.5,-6.5,0,0
-14.5,-5.5,0,0
-14.5,-4.5,0,0
-13.5,-5.5,0,0
-12.5,-6.5,0,0
-11.5,-6.5,0,0
-13.5,-6.5,0,0
-12.5,-5.5,0,0
-11.5,-5.5,0,0
-10.5,-5.5,0,0
-12.5,-4.5,0,0
-12.5,-3.5,0,12
-12.5,-2.5,0,13
-12.5,-1.5,0,13
-13.5,-1.5,0,13
-13.5,-2.5,0,13
-14.5,-3.5,0,12
-14.5,-2.5,0,13
-14.5,-1.5,0,13
-14.5,-0.5,0,13
-14.5,0.5,0,13
-14.5,1.5,0,13
-13.5,1.5,0,13
-13.5,2.5,0,13
-13.5,3.5,0,8
-13.5,4.5,0,0
-13.5,5.5,0,0
-13.5,6.5,0,0
-13.5,7.5,0,0
-13.5,8.5,0,0
-14.5,8.5,0,0
-14.5,9.5,0,0
-14.5,10.5,0,0
-14.5,12.5,0,0
-14.5,13.5,0,0
-13.5,13.5,0,0
-12.5,13.5,0,0
-11.5,13.5,0,0
-10.5,13.5,0,0
-9.5,13.5,0,0
-8.5,13.5,0,0
-12.5,12.5,0,0
-13.5,12.5,0,0
-11.5,12.5,0,0
-10.5,12.5,0,0
-13.5,10.5,0,0
-13.5,9.5,0,0
-14.5,7.5,0,0
-14.5,6.5,0,0
-14.5,5.5,0,0
-14.5,4.5,0,0
-14.5,3.5,0,8
-14.5,2.5,0,13
-12.5,10.5,0,0
-11.5,10.5,1,15
-10.5,10.5,1,14
-9.5,10.5,1,14
-8.5,10.5,1,19
-1.5,1.5,0,13
-1.5,2.5,0,13
-1.5,3.5,0,13
-1.5,4.5,0,13
-1.5,5.5,0,13
-1.5,6.5,0,13
-1.5,7.5,0,13
-1.5,8.5,0,13
-1.5,9.5,0,13
-1.5,10.5,0,13
-1.5,12.5,0,13
-1.5,13.5,0,13
1.5,13.5,0,13
1.5,12.5,0,13
1.5,10.5,0,13
1.5,9.5,0,13
1.5,8.5,0,13
1.5,7.5,0,13
1.5,6.5,0,13
1.5,5.5,0,13
1.5,4.5,0,13
1.5,3.5,0,13
1.5,2.5,0,13
1.5,1.5,0,13
1.5,-2.5,0,13
1.5,-3.5,0,13
1.5,-4.5,0,13
1.5,-5.5,0,13
1.5,-6.5,0,13
1.5,-7.5,0,13
1.5,-8.5,0,13
1.5,-9.5,0,13
1.5,-10.5,0,13
1.5,-13.5,0,13
1.5,-12.5,0,13
-1.5,-13.5,0,13
-1.5,-12.5,0,13
-1.5,-10.5,0,13
-1.5,-9.5,0,13
-1.5,-8.5,0,13
-1.5,-7.5,0,13
-1.5,-6.5,0,13
-1.5,-5.5,0,13
-1.5,-4.5,0,13
-1.5,-3.5,0,13
-0.5,-13.5,0,13
-0.5,-12.5,0,13
-0.5,-10.5,0,13
-0.5,-9.5,0,13
-0.5,-8.5,0,13
-0.5,-7.5,0,13
-0.5,-6.5,0,13
-0.5,-5.5,0,13
-0.5,13.5,0,13
-0.5,12.5,0,13
-0.5,10.5,0,13
-0.5,9.5,0,13
-0.5,8.5,0,13
-0.5,7.5,0,13
-0.5,6.5,0,13
-0.5,5.5,0,13
-0.5,4.5,0,13
-0.5,3.5,0,13
-0.5,2.5,0,13
-0.5,1.5,0,13
-0.5,-3.5,0,13
-0.5,-4.5,0,13
0.5,-13.5,0,13
0.5,-12.5,0,13
0.5,-10.5,0,13
0.5,-9.5,0,13
0.5,-8.5,0,13
0.5,-7.5,0,13
0.5,-6.5,0,13
0.5,-5.5,0,13
0.5,-4.5,0,13
0.5,-3.5,0,13
0.5,1.5,0,13
0.5,2.5,0,13
0.5,3.5,0,13
0.5,4.5,0,13
0.5,5.5,0,13
0.5,6.5,0,13
0.5,7.5,0,13
0.5,8.5,0,13
0.5,9.5,0,13
0.5,10.5,0,13
0.5,12.5,0,13
0.5,13.5,0,13
2.5,-3.5,0,6
3.5,-3.5,0,12
4.5,-3.5,0,12
5.5,-3.5,0,12
6.5,-3.5,0,12
7.5,-3.5,0,12
8.5,-3.5,0,12
9.5,-3.5,0,12
10.5,-3.5,0,12
11.5,-3.5,0,12
12.5,-3.5,0,12
13.5,-3.5,0,12
14.5,-3.5,0,12
16.5,-3.5,0,12
17.5,-3.5,0,12
18.5,-3.5,0,12
2.5,-0.5,0,13
3.5,-0.5,0,13
4.5,-0.5,0,13
5.5,-0.5,0,13
6.5,-0.5,0,13
7.5,-0.5,0,13
8.5,-0.5,0,13
9.5,-0.5,0,13
10.5,-0.5,0,13
11.5,-0.5,0,13
12.5,-0.5,0,13
13.5,-0.5,0,13
14.5,-0.5,0,13
16.5,-0.5,0,13
18.5,-0.5,0,13
17.5,-0.5,0,13
17.5,-2.5,0,13
16.5,-2.5,0,13
14.5,-2.5,0,13
13.5,-2.5,0,13
12.5,-2.5,0,13
11.5,-2.5,0,13
10.5,-2.5,0,13
9.5,-2.5,0,13
8.5,-2.5,0,13
7.5,-2.5,0,13
6.5,-2.5,0,13
5.5,-2.5,0,13
4.5,-2.5,0,13
3.5,-2.5,0,13
2.5,-2.5,0,13
2.5,-1.5,0,13
3.5,-1.5,0,13
4.5,-1.5,0,13
5.5,-1.5,0,13
6.5,-1.5,0,13
7.5,-1.5,0,13
8.5,-1.5,0,13
9.5,-1.5,0,13
10.5,-1.5,0,13
11.5,-1.5,0,13
12.5,-1.5,0,13
13.5,-1.5,0,13
14.5,-1.5,0,13
16.5,-1.5,0,13
17.5,-1.5,0,13
18.5,-1.5,0,13
18.5,-2.5,0,13
-3.5,-0.5,0,13
-4.5,-0.5,0,13
-5.5,-0.5,0,13
-6.5,-0.5,0,13
-7.5,-0.5,0,13
-8.5,-0.5,0,13
-9.5,-0.5,0,13
-10.5,-0.5,0,13
-11.5,-0.5,0,13
-12.5,-0.5,0,13
-13.5,-0.5,0,13
-16.5,-0.5,0,13
-17.5,-0.5,0,13
-18.5,-0.5,0,13
-18.5,-3.5,0,12
-17.5,-3.5,0,12
-16.5,-3.5,0,12
-13.5,-3.5,0,12
-11.5,-3.5,0,12
-10.5,-3.5,0,12
-9.5,-3.5,0,12
-7.5,-2.5,0,13
-8.5,-2.5,0,13
-9.5,-2.5,0,13
-10.5,-2.5,0,13
-11.5,-2.5,0,13
-16.5,-2.5,0,13
-17.5,-2.5,0,13
-18.5,-2.5,0,13
-18.5,-1.5,0,13
-17.5,-1.5,0,13
-16.5,-1.5,0,13
-11.5,-1.5,0,13
-10.5,-1.5,0,13
-9.5,-1.5,0,13
-8.5,-1.5,0,13
-7.5,-1.5,0,13
-6.5,-1.5,0,13
-5.5,-1.5,0,13
-4.5,-1.5,0,13
-18.5,-4.5,0,0
-17.5,-4.5,0,0
-16.5,-4.5,0,0
-13.5,-4.5,0,0
-11.5,-4.5,0,0
-10.5,-4.5,0,0
-9.5,-4.5,0,0
-4.5,-4.5,0,0
-3.5,-4.5,0,0
-2.5,-4.5,0,10
2.5,-4.5,0,4
3.5,-4.5,0,0
4.5,-4.5,0,0
5.5,-4.5,0,0
6.5,-4.5,0,0
7.5,-4.5,0,0
8.5,-4.5,0,0
9.5,-4.5,0,0
10.5,-4.5,0,0
11.5,-4.5,0,0
12.5,-4.5,0,0
13.5,-4.5,0,0
14.5,-4.5,0,0
16.5,-4.5,0,0
18.5,-4.5,0,0
17.5,-4.5,0,0
18.5,0.5,0,13
17.5,0.5,0,13
16.5,0.5,0,13
14.5,0.5,0,13
13.5,0.5,0,13
12.5,0.5,0,13
11.5,0.5,0,13
10.5,0.5,0,13
9.5,0.5,0,13
8.5,0.5,0,13
7.5,0.5,0,13
6.5,0.5,0,13
5.5,0.5,0,13
4.5,0.5,0,13
3.5,0.5,0,13
2.5,0.5,0,13
-2.5,0.5,0,13
-3.5,0.5,0,13
-4.5,0.5,0,13
-5.5,0.5,0,13
-6.5,0.5,0,13
-7.5,0.5,0,13
-8.5,0.5,0,13
-9.5,0.5,0,13
-10.5,0.5,0,13
-11.5,0.5,0,13
-12.5,0.5,0,13
-13.5,0.5,0,13
-16.5,0.5,0,13
-17.5,0.5,0,13
-18.5,0.5,0,13
-2.5,-5.5,0,7
-2.5,-6.5,0,7
-2.5,-7.5,0,7
-2.5,-8.5,0,7
-2.5,-9.5,0,7
-2.5,-10.5,0,7
-2.5,-12.5,0,7
-2.5,-13.5,0,7
-2.5,1.5,0,13
-2.5,2.5,0,13
-2.5,3.5,0,9
-2.5,4.5,0,7
-2.5,5.5,0,7
-2.5,6.5,0,7
-2.5,7.5,0,7
-2.5,8.5,0,7
-2.5,9.5,0,7
-2.5,10.5,0,7
-2.5,12.5,0,7
-2.5,13.5,0,7
2.5,1.5,0,13
2.5,2.5,0,13
2.5,3.5,0,5
2.5,4.5,0,4
2.5,5.5,0,4
2.5,6.5,0,4
2.5,7.5,0,4
2.5,8.5,0,4
2.5,9.5,0,4
2.5,10.5,0,4
2.5,12.5,0,4
2.5,13.5,0,4
2.5,-5.5,0,4
2.5,-6.5,0,4
2.5,-7.5,0,4
2.5,-8.5,0,4
2.5,-9.5,0,4
2.5,-10.5,0,4
2.5,-12.5,0,4
2.5,-13.5,0,4
-7.5,-5.5,0,0
-6.5,-5.5,0,0
-5.5,-5.5,0,0
-4.5,-5.5,0,0
-3.5,-5.5,0,0
-3.5,-6.5,0,0
-3.5,-7.5,0,0
-3.5,-8.5,0,0
-3.5,-9.5,0,0
-3.5,-10.5,0,0
-3.5,-13.5,0,0
-3.5,-12.5,0,0
-4.5,-13.5,0,0
-5.5,-13.5,0,0
-6.5,-13.5,0,0
-7.5,-13.5,0,0
-8.5,-13.5,0,0
-9.5,-13.5,0,0
-10.5,-13.5,0,0
-11.5,-13.5,0,0
-12.5,-13.5,0,0
-13.5,-13.5,0,0
-14.5,-13.5,0,0
-13.5,-12.5,0,0
-14.5,-12.5,0,0
-12.5,-12.5,0,0
-11.5,-12.5,0,0
-10.5,-12.5,0,0
-9.5,-12.5,0,0
-8.5,-12.5,0,0
-7.5,-12.5,0,0
-5.5,-12.5,0,0
-4.5,-12.5,0,0
-6.5,-12.5,0,0
-4.5,-10.5,0,0
-4.5,-9.5,0,0
-4.5,-8.5,0,0
-4.5,-7.5,0,0
-4.5,-6.5,0,0
-5.5,-6.5,0,0
-5.5,-7.5,0,0
-5.5,-8.5,0,0
-5.5,-9.5,0,0
-5.5,-10.5,0,0
-6.5,-7.5,0,0
-16.5,-13.5,0,0
-16.5,-12.5,0,0
-16.5,-11.5,0,0
-16.5,-10.5,0,0
-16.5,-9.5,0,0
-16.5,-8.5,0,0
-16.5,-7.5,0,0
-16.5,-6.5,0,0
-16.5,-5.5,0,0
-17.5,-5.5,0,0
-18.5,-5.5,0,0
-18.5,-6.5,0,0
-18.5,-7.5,0,0
-18.5,-8.5,0,0
-18.5,-9.5,0,0
-18.5,-10.5,0,0
-18.5,-11.5,0,0
-18.5,-12.5,0,0
-18.5,-13.5,0,0
-17.5,-13.5,0,0
-17.5,-12.5,0,0
-17.5,-11.5,0,0
-17.5,-10.5,0,0
-17.5,-9.5,0,0
-17.5,-8.5,0,0
-17.5,-7.5,0,0
-17.5,-6.5,0,0
3.5,-13.5,0,0
3.5,-12.5,0,0
3.5,-10.5,0,0
3.5,-9.5,0,0
3.5,-8.5,0,0
3.5,-7.5,0,0
3.5,-6.5,0,0
3.5,-5.5,0,0
4.5,-5.5,0,0
5.5,-5.5,0,0
6.5,-5.5,0,0
7.5,-5.5,0,0
8.5,-5.5,0,0
9.5,-5.5,0,0
10.5,-5.5,0,0
11.5,-5.5,0,0
12.5,-5.5,0,0
13.5,-5.5,0,0
14.5,-5.5,0,0
16.5,-5.5,0,0
17.5,-5.5,0,0
18.5,-5.5,0,0
18.5,-6.5,0,0
18.5,-7.5,0,0
18.5,-8.5,0,0
18.5,-9.5,0,0
18.5,-10.5,0,0
18.5,-11.5,0,0
18.5,-12.5,0,0
18.5,-13.5,0,0
17.5,-13.5,0,0
16.5,-13.5,0,0
14.5,-13.5,0,0
13.5,-13.5,0,0
12.5,-13.5,0,0
11.5,-13.5,0,0
10.5,-13.5,0,0
9.5,-13.5,0,0
8.5,-13.5,0,0
7.5,-13.5,0,0
6.5,-13.5,0,0
5.5,-13.5,0,0
4.5,-13.5,0,0
4.5,-12.5,0,0
4.5,-10.5,0,0
4.5,-9.5,0,0
4.5,-8.5,0,0
4.5,-7.5,0,0
4.5,-6.5,0,0
5.5,-6.5,0,0
6.5,-6.5,0,0
7.5,-6.5,0,0
8.5,-6.5,0,0
9.5,-6.5,0,0
10.5,-6.5,0,0
11.5,-6.5,0,0
12.5,-6.5,0,0
13.5,-6.5,0,0
14.5,-6.5,0,0
16.5,-6.5,0,0
17.5,-6.5,0,0
17.5,-7.5,0,0
16.5,-7.5,0,0
16.5,-8.5,0,0
16.5,-9.5,0,0
16.5,-10.5,0,0
16.5,-11.5,0,0
16.5,-12.5,0,0
17.5,-12.5,0,0
17.5,-11.5,0,0
17.5,-10.5,0,0
17.5,-9.5,0,0
17.5,-8.5,0,0
14.5,-8.5,0,0
13.5,-8.5,0,0
12.5,-8.5,0,0
12.5,-7.5,0,0
11.5,-7.5,0,0
10.5,-7.5,0,0
9.5,-7.5,0,0
8.5,-7.5,0,0
7.5,-7.5,0,0
6.5,-7.5,0,0
5.5,-7.5,0,0
5.5,-8.5,0,0
5.5,-9.5,0,0
5.5,-10.5,0,0
5.5,-12.5,0,0
6.5,-12.5,0,0
7.5,-12.5,0,0
8.5,-12.5,0,0
9.5,-12.5,1,16
10.5,-12.5,1,21
11.5,-12.5,1,21
12.5,-12.5,1,21
13.5,-12.5,1,22
14.5,-12.5,0,0
14.5,-10.5,0,0
14.5,-7.5,0,0
13.5,-7.5,0,0
13.5,-9.5,1,20
14.5,-9.5,0,0
12.5,-9.5,1,18
11.5,-9.5,1,18
13.5,-10.5,1,19
12.5,-10.5,1,14
11.5,-10.5,1,14
10.5,-10.5,1,14
9.5,-10.5,1,15
8.5,-10.5,0,0
7.5,-10.5,0,0
6.5,-10.5,0,0
6.5,-9.5,0,0
7.5,-9.5,0,0
7.5,-8.5,0,0
8.5,-8.5,0,0
8.5,-9.5,0,0
9.5,-9.5,1,17
10.5,-9.5,1,18
6.5,-8.5,0,0
9.5,-8.5,0,0
10.5,-8.5,0,0
11.5,-8.5,0,0
3.5,1.5,0,13
3.5,2.5,0,13
3.5,3.5,0,8
3.5,4.5,0,0
4.5,4.5,0,0
4.5,5.5,0,0
3.5,5.5,0,0
3.5,6.5,0,0
3.5,7.5,0,0
4.5,7.5,0,0
4.5,8.5,0,0
4.5,9.5,0,0
4.5,10.5,0,0
4.5,12.5,0,0
3.5,12.5,0,0
3.5,13.5,0,0
3.5,10.5,0,0
3.5,9.5,0,0
3.5,8.5,0,0
4.5,6.5,0,0
5.5,6.5,0,0
6.5,6.5,0,0
7.5,6.5,0,0
8.5,6.5,0,0
9.5,6.5,0,0
10.5,6.5,0,0
11.5,6.5,0,0
12.5,6.5,0,0
13.5,6.5,0,0
14.5,6.5,0,0
16.5,6.5,0,0
17.5,6.5,0,0
18.5,6.5,0,0
18.5,5.5,0,0
18.5,4.5,0,0
18.5,3.5,0,8
18.5,2.5,0,13
18.5,1.5,0,13
17.5,1.5,0,13
16.5,1.5,0,13
14.5,1.5,0,13
13.5,1.5,0,13
12.5,1.5,0,13
11.5,1.5,0,13
10.5,1.5,0,13
9.5,1.5,0,13
8.5,1.5,0,13
7.5,1.5,0,13
6.5,1.5,0,13
5.5,1.5,0,13
4.5,1.5,0,13
4.5,2.5,0,13
5.5,3.5,0,8
5.5,4.5,0,0
5.5,2.5,0,13
4.5,3.5,0,8
6.5,2.5,0,13
7.5,2.5,0,13
8.5,2.5,0,13
9.5,2.5,0,13
10.5,2.5,0,13
11.5,2.5,0,13
12.5,2.5,0,13
13.5,2.5,0,13
14.5,2.5,0,13
16.5,2.5,0,13
17.5,2.5,0,13
17.5,3.5,0,8
16.5,3.5,0,8
14.5,3.5,0,8
13.5,3.5,0,8
12.5,3.5,0,8
11.5,3.5,0,8
10.5,3.5,0,8
9.5,3.5,0,8
8.5,3.5,0,8
7.5,3.5,0,8
6.5,3.5,0,8
6.5,4.5,0,0
7.5,4.5,0,0
8.5,4.5,0,0
9.5,4.5,0,0
10.5,4.5,0,0
11.5,4.5,0,0
12.5,4.5,0,0
13.5,4.5,0,0
14.5,4.5,0,0
16.5,4.5,0,0
17.5,4.5,0,0
17.5,5.5,0,0
16.5,5.5,0,0
14.5,5.5,0,0
13.5,5.5,0,0
12.5,5.5,0,0
11.5,5.5,0,0
10.5,5.5,0,0
9.5,5.5,0,0
8.5,5.5,0,0
7.5,5.5,0,0
6.5,5.5,0,0
5.5,5.5,0,0
5.5,7.5,0,0
6.5,7.5,0,0
7.5,7.5,0,0
8.5,7.5,0,0
9.5,7.5,0,0
10.5,7.5,0,0
11.5,7.5,0,0
12.5,7.5,0,0
13.5,7.5,0,0
14.5,7.5,0,0
16.5,7.5,0,0
17.5,7.5,0,0
18.5,7.5,0,0
18.5,8.5,0,0
17.5,8.5,0,0
16.5,8.5,0,0
9.5,8.5,0,1
8.5,8.5,0,0
7.5,8.5,0,0
6.5,8.5,0,0
5.5,8.5,0,0
10.5,8.5,0,12
11.5,8.5,0,12
12.5,8.5,0,12
13.5,8.5,0,12
14.5,8.5,0,2
17.5,9.5,0,0
18.5,9.5,0,0
18.5,10.5,0,0
17.5,10.5,0,0
16.5,9.5,0,0
14.5,9.5,0,4
13.5,9.5,0,13
12.5,9.5,0,13
11.5,9.5,0,13
10.5,9.5,0,13
9.5,9.5,0,10
8.5,9.5,0,0
7.5,9.5,0,0
6.5,9.5,0,0
5.5,9.5,0,0
5.5,10.5,0,0
6.5,10.5,0,0
7.5,10.5,0,0
8.5,10.5,0,0
9.5,10.5,0,10
10.5,10.5,0,13
11.5,10.5,0,13
12.5,10.5,0,13
13.5,10.5,0,13
14.5,10.5,0,4
16.5,10.5,0,0
18.5,11.5,0,0
17.5,11.5,0,0
16.5,11.5,0,0
6.5,12.5,0,0
5.5,12.5,0,0
7.5,12.5,0,0
8.5,12.5,0,0
9.5,12.5,0,3
10.5,12.5,0,8
11.5,12.5,0,8
12.5,12.5,0,8
13.5,12.5,0,8
14.5,12.5,0,23
16.5,12.5,0,0
17.5,12.5,0,0
18.5,12.5,0,0
18.5,13.5,0,0
17.5,13.5,0,0
16.5,13.5,0,0
14.5,13.5,0,0
13.5,13.5,0,0
12.5,13.5,0,0
11.5,13.5,0,0
10.5,13.5,0,0
9.5,13.5,0,0
8.5,13.5,0,0
7.5,13.5,0,0
6.5,13.5,0,0
5.5,13.5,0,0
4.5,13.5,0,0
-3.5,12.5,0,0
-3.5,13.5,0,0
-4.5,13.5,0,0
-5.5,13.5,0,0
-6.5,13.5,0,0
-7.5,13.5,0,0
-4.5,12.5,0,0
-5.5,12.5,0,0
-6.5,12.5,0,0
-7.5,12.5,0,0
-8.5,12.5,0,0
-9.5,12.5,0,0
-3.5,10.5,0,0
-4.5,10.5,0,0
-5.5,10.5,0,0
-6.5,10.5,0,0
-7.5,10.5,0,0
-3.5,9.5,0,0
-3.5,8.5,0,0
-4.5,8.5,0,0
-4.5,7.5,0,0
-4.5,6.5,0,0
